sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100,Date,Commune
6.281176,6.0716543,6.277085,6.0559154,5.813215,5.826574,6.2527356,6.1672406,6.227918,6.064031,5.924581,6.1625123,6.067664,6.2307873,5.879656,5.914951,5.972469,5.980468,6.5049763,6.247075,6.103065,5.9684396,6.1965747,5.9826636,5.9015813,6.1427,6.011187,5.7677846,5.909557,6.1801157,6.0356736,6.253005,5.976387,5.862291,5.9075527,6.2229824,6.1998115,5.892632,6.0293527,6.1192393,6.207303,6.3227324,6.2066994,6.556738,5.6867332,5.4771156,6.055949,5.979481,6.3218803,6.325858,6.0489163,5.951903,5.9830394,6.161321,6.1641436,6.285964,6.183982,6.10299,5.9025474,6.222747,5.5441136,6.1907587,6.265031,6.308568,6.025551,6.727259,6.1021276,5.7364826,5.9764256,6.1931515,5.85829,5.983518,6.0165863,6.154754,5.8912153,5.899178,5.6661286,6.0186424,5.795246,6.395381,6.2333016,6.012407,6.028117,6.4088593,5.789477,6.0705695,6.206355,6.105893,5.9514837,6.113133,6.002432,5.9797583,5.993511,5.8611593,6.4117284,6.0598774,6.0585594,6.05285,6.177218,6.4576793,2020-08-19,Vitacura
5.930778,6.2435327,6.2132564,6.29481,6.5580273,6.001479,6.343793,5.8715534,6.284615,6.110906,6.018241,5.9039636,5.9789505,5.9050384,6.1180377,6.2407103,6.344277,6.1274323,6.0241165,5.894082,6.0383406,6.430979,5.543285,6.0357485,6.115088,6.0308805,5.8118343,6.6540174,6.263622,5.654302,5.8061714,5.7030807,5.9541507,5.9480734,6.0716777,6.080713,5.933466,5.9930267,6.271546,5.959485,6.316458,6.3112297,5.916018,5.7759647,5.902296,5.9890804,6.0278997,6.2303367,5.881212,6.045288,6.04692,5.8549833,6.0047913,6.1165175,5.7976413,5.875264,6.1389713,6.082621,5.8190565,5.887287,6.287269,5.8581944,6.1301203,6.1624193,6.0539603,6.1630793,6.048502,5.9684916,6.0098896,5.8965526,5.9989386,6.2806273,6.2385635,6.2566123,6.3776765,6.173603,5.9130216,5.8924146,5.945341,6.1097746,5.7607436,6.3661275,5.892562,6.3127656,5.940043,6.1023765,6.276813,5.9199824,5.9979157,6.1484046,5.6807437,6.0298705,6.132935,6.2992535,6.0470257,6.268322,6.218282,5.9514318,6.0173345,6.466574,2020-08-20,Vitacura
5.892259,5.8619905,6.3380933,5.7774873,5.880705,5.9899974,6.0872564,6.4127436,6.0498433,5.92794,5.9639,5.967274,6.385375,6.1057324,6.286443,5.993933,5.9926853,5.853857,6.137534,6.1264277,6.1489177,6.0403476,5.9699235,6.109567,5.9968777,6.1898756,6.564628,6.030044,5.8136935,6.2309217,5.994073,5.948182,6.0586863,5.995821,6.113757,5.844439,6.2221537,6.0537143,6.3118668,5.9522243,6.4533467,5.9921594,5.9565253,6.0871606,6.108643,5.6822844,5.837377,5.936415,5.8272133,6.0169253,6.0684695,5.962367,5.813637,5.744065,6.1337066,5.843377,5.619678,6.299668,6.1432104,5.6320505,6.7747607,5.987918,5.7551165,6.2968917,6.2394853,6.1174498,6.3955183,5.8008056,5.9994617,6.115306,6.16316,5.9077625,5.895294,5.9935527,6.248963,5.9814854,6.1781893,5.946926,5.994938,6.190326,6.3173203,6.0195746,5.641295,6.268892,6.1305137,5.967875,6.218461,5.9947643,6.267325,6.0192637,5.911271,6.110989,6.2176714,6.019349,5.788759,6.2022195,5.8861504,6.270342,6.479993,5.894903,2020-08-21,Vitacura
5.8855004,6.1921515,6.460476,6.129056,5.7656817,6.069992,6.035803,5.9765735,6.0237875,6.1404185,6.06957,6.1641645,5.973841,5.8526344,6.323898,5.4904075,6.0154414,6.171451,6.30827,5.9798646,5.9691076,6.085024,5.967764,5.9970536,6.525296,6.4289303,6.0988235,5.9011903,5.6220784,6.050146,6.179323,6.1622586,6.1800146,6.076525,6.408911,6.142089,5.96983,6.0118113,6.055162,6.147431,6.428635,6.212935,6.1293406,5.9488525,6.136501,5.8617883,6.0383897,6.2715716,5.812774,5.8837266,6.174924,6.0658073,5.6565785,6.0403137,5.9151373,5.7271576,6.6113997,5.930348,5.9604588,6.0704246,6.144663,6.215807,6.0585284,5.846143,5.8550897,6.4155297,6.015535,6.1439843,6.0846357,6.0480566,5.842704,6.290848,5.8818703,6.0232544,6.090853,6.184272,6.242103,5.9423866,6.082564,5.7946453,5.9001236,6.2777658,6.032395,5.8148847,6.0330296,6.063896,6.1684265,5.8540173,6.033457,6.2679877,6.112737,6.291244,6.105893,6.0715537,6.083742,6.0980105,5.8592324,6.2458086,5.9737015,6.361148,2020-08-22,Vitacura
6.4127407,6.0331955,6.0414376,5.8529067,6.236836,5.833107,5.948943,6.057016,5.7517943,5.9753613,6.423733,6.33987,6.0548825,6.2594867,5.7643895,6.200376,6.3421435,6.241844,5.9146247,6.0986347,6.185432,6.0760436,6.4374523,5.6426053,6.020556,5.8960266,6.0780144,6.470541,6.0601234,6.3280177,5.718726,5.9200835,6.0301423,6.0775533,5.80657,5.82451,5.9419026,6.2390914,6.1466465,5.9600058,6.230269,5.670427,5.9303637,6.1680255,5.927756,5.9702525,5.8502054,6.121381,6.0312686,5.9384556,6.0359945,6.3639235,6.196093,5.7096086,6.070836,5.9316583,6.151652,5.886966,6.013059,6.107366,5.8601003,6.06725,6.242968,6.1752915,6.268208,6.355987,6.114446,5.95333,5.9422107,6.0274415,5.779696,6.0994115,5.9043393,6.08627,5.5316634,6.4225993,6.289636,6.2811193,6.121922,5.8308644,6.28338,6.255429,6.1588535,6.169346,6.081399,6.170791,5.5328026,5.8252945,6.080112,6.035852,6.297601,6.0943203,6.2070127,6.019691,5.7427335,6.268358,5.8270426,5.980393,6.151165,6.3426304,2020-08-23,Vitacura
6.193729,6.541672,5.885713,5.855921,6.421527,6.153431,5.825455,6.181574,5.8551335,6.2838564,5.937275,6.0892916,5.9311147,5.9061284,6.0799074,5.93742,6.001456,6.188855,6.4246655,6.1664977,6.056415,5.889683,6.2723823,5.839203,5.982752,5.991551,6.001849,6.157491,6.1502976,6.2844906,5.86755,6.0789933,5.635842,6.0542245,6.0542946,5.802603,5.8133883,5.973986,6.1111107,6.0949936,6.156849,6.432465,6.0038614,6.1544976,6.2232,5.821509,6.105704,6.362748,6.1248765,5.7441087,6.160073,6.1138816,5.963139,5.969592,6.315881,6.166425,6.0903535,6.213453,6.0033255,5.7721167,6.080806,6.044128,6.0639844,5.7393126,6.139844,6.139354,6.232035,5.8817277,5.9654775,5.5850043,6.151608,6.3238225,6.174499,6.133178,6.34495,5.8276925,5.673107,6.1273417,5.9268756,5.785025,6.0519667,6.331314,5.897275,5.791077,6.218018,5.793234,6.0898275,6.1467967,6.0868187,5.929747,6.2509956,6.3938556,5.793009,5.7816772,5.865372,6.0364165,6.563095,6.4278584,6.280345,6.061778,2020-08-24,Vitacura
6.037279,5.820204,6.203012,5.9876876,6.328903,6.4364815,5.9038577,6.095566,6.045112,5.8523836,5.9618573,6.258251,6.338386,6.1461883,6.1346674,6.00035,6.174807,5.9891014,6.222501,5.918162,6.073001,5.9891944,5.9539566,5.8714395,5.937666,6.08889,6.5387177,5.989482,6.014152,5.8851614,6.2992225,6.211374,6.1952667,5.668524,6.5576935,6.0592847,5.771992,6.052295,6.0630445,6.1594954,6.037121,5.7316737,6.0771933,5.926438,6.1579833,6.0191083,5.918519,6.2655487,6.0947475,6.3831406,5.8442526,5.7452016,6.30255,5.835412,5.7959685,6.197261,5.9652414,5.965498,5.9302497,6.1686907,6.202738,6.256475,5.6735783,6.078853,5.8071265,6.2046356,6.118566,6.310523,6.5131903,6.1383443,6.048507,6.104492,5.9560227,5.9442797,6.193545,6.2780457,6.20497,5.8755283,6.3182917,5.981628,6.469922,5.905279,6.275904,5.7677946,5.8755126,5.941853,6.4600224,6.1634574,6.3299026,6.0133624,5.864101,6.199498,6.235637,6.013155,6.153757,6.098764,6.3538504,5.985323,5.779243,5.6870413,2020-08-25,Vitacura
6.3340096,5.9501657,5.8227882,6.213945,6.137858,5.9975896,6.1632347,5.713778,6.2133985,6.2092605,5.9156632,5.982897,6.3681965,5.876554,5.960583,6.1013484,6.1907353,6.3737454,6.349793,5.9271035,5.854274,5.770035,6.38414,6.007427,6.3260264,5.9541454,6.180613,6.0896487,6.1370263,6.086153,5.974139,5.8520675,5.8813157,6.018777,6.0609727,6.3632607,6.236176,6.3385053,5.8917956,5.9883504,6.3507147,5.908537,5.9099116,6.4995046,5.8049154,6.011415,5.6872745,6.0263796,6.297208,6.1914654,6.213427,5.959765,5.48463,6.146429,6.2298446,6.217969,6.141535,6.088875,5.9827724,5.8929067,6.1509323,6.3569527,6.3129077,5.655574,6.1350427,5.9033346,5.924532,6.0566173,5.90393,6.070331,6.143461,6.160394,5.929276,6.0257583,5.984368,6.3265157,5.801531,6.2275634,5.961632,5.9666605,6.1253014,6.214986,5.7762675,6.284335,5.8999834,5.971138,5.9796805,6.19087,5.915927,6.0319185,6.4403033,5.9303064,6.1459136,5.900367,5.824989,6.173769,6.131319,6.16497,6.1087933,6.069158,2020-08-26,Vitacura
6.126891,5.8773074,6.0914226,6.113273,5.8277626,6.0641785,5.8850346,6.038509,5.7484226,5.9431763,6.0090017,5.831481,6.404079,5.7970533,5.6988416,6.0497575,5.9282327,6.2148023,5.8688965,6.133277,6.3160725,5.8302097,5.7223153,6.096234,5.861656,5.66104,6.4264784,6.031349,6.058158,5.823855,5.9937882,5.869901,5.8086314,6.0074167,6.216861,6.0850425,6.0947685,5.9742737,6.1412835,6.1285353,5.819194,6.2506795,5.914972,6.2300334,5.858839,6.177666,6.2523136,6.0843353,6.1663785,6.1402297,6.3776817,6.054771,5.8857336,5.8259215,5.7532315,5.947413,5.8428926,5.8785734,6.148542,5.8324156,5.8938127,5.586988,6.0537195,6.032892,5.5767155,6.4481573,6.172166,6.0881677,6.1108985,6.4278893,6.3114395,5.7981076,6.2525234,5.983795,6.079705,6.3004966,5.8390474,5.9060225,5.834643,5.9142103,5.9421616,6.0158014,5.959529,5.9947906,5.8798966,5.9267955,6.115961,6.275021,5.7939954,6.1302395,5.979673,6.460636,6.089038,6.1607075,5.9875836,6.3376193,6.2051897,6.091718,6.078983,5.8337493,2020-08-27,Vitacura
3.051072,3.1494057,2.6951504,2.9559183,2.7456455,2.6041088,2.9160476,3.078702,2.9435196,3.0416515,3.2986126,3.0102925,2.650396,2.3338065,2.9487996,2.5382035,2.8362548,2.9787939,2.9079297,2.6986074,3.2544124,2.8919187,2.5908585,2.9801042,2.8053517,2.7311263,2.6825552,3.0310526,3.0235844,2.9374447,2.8370912,3.1317272,2.3585076,3.0081224,2.5943205,2.584048,2.7568064,2.5548694,2.2757394,2.9623039,2.6611505,2.6014805,2.8564606,2.8890212,2.301505,2.4234653,3.1350753,2.6630538,2.9082222,3.1312973,2.798088,3.0010142,2.5434341,2.806214,3.2190425,2.5391304,2.9191628,2.9030664,2.7401066,2.910967,3.062818,2.3680086,2.8282015,2.8597183,2.8798645,2.5910163,2.7796638,2.9140823,2.8497798,2.8019025,2.803816,2.8654747,2.879142,2.5100193,2.8275592,2.9896076,2.773058,2.7845192,2.9000938,2.7916765,2.8813899,2.8095856,2.8936303,2.4637837,3.1166227,3.3199942,2.8333778,3.1721053,2.85405,2.0765991,2.8433242,2.4292839,2.6497953,2.7162082,2.3713982,2.8380933,3.0355453,2.8815322,2.6291027,2.876032,2020-08-28,Vitacura
3.1505477,3.1252663,3.0682895,2.915763,3.0677717,2.8310654,2.6769152,3.2135942,2.5322657,2.9375017,2.5925312,2.573066,2.8184779,2.5267916,2.5524664,2.5575573,2.9714112,2.6722205,2.510128,2.8967197,3.0799294,3.1347492,2.3221278,3.337116,3.0179677,2.8125842,3.1309218,3.0803437,2.8685951,2.4166834,2.9156954,2.4294755,3.1129766,2.7600405,2.976831,2.6125505,2.8111289,2.656888,2.5186112,2.9695752,3.097911,3.124057,2.3327992,2.370383,2.7516637,3.0910513,2.5450294,3.1248028,3.1483777,2.8876693,2.318632,2.293053,2.7637644,3.426894,2.8873224,2.955504,2.492996,2.843614,2.3940873,3.1983473,2.9945068,2.8423479,2.9293137,2.8109553,2.7108014,3.0805898,2.844145,2.4170952,2.8189776,3.0062814,2.7442603,2.7984583,2.99315,2.7671773,3.3497424,2.9101696,2.7103302,3.5285034,2.5194347,3.0593455,3.1124406,2.7676175,2.9339721,2.9083052,2.71134,2.9826858,3.2554793,2.8237553,2.94497,2.639479,2.5345523,2.227233,2.8204045,2.9274828,2.3947737,2.7841566,2.5511224,2.9623945,2.901101,3.0045826,2020-08-29,Vitacura
3.0278106,3.0218468,3.5481162,3.144426,2.695091,2.716669,2.646341,2.8255005,3.0324924,3.0533273,2.7559104,2.7290237,3.260055,3.434243,3.0105307,2.6847744,3.1975782,2.592583,3.3514125,3.1099262,2.5282598,3.064004,2.3865132,2.3717763,2.5849957,2.833168,3.1942558,2.8866465,2.7502084,2.6961448,2.856976,2.994582,3.1272836,2.9776053,3.3615582,3.1044183,3.0810273,3.0855615,2.697916,2.3822043,3.7467542,2.8808925,3.1709607,2.793093,3.0814571,2.5678766,2.8233824,2.6894872,2.499172,2.789307,2.9847317,2.6286495,3.353554,2.4228594,2.9871967,2.6784093,2.2804394,3.2064188,2.9737856,3.1809173,2.927501,2.7987847,3.2047408,2.8981595,2.9383097,2.5957732,2.6008177,2.5777943,3.2441866,3.1342416,3.0247393,2.8637683,2.8763971,2.7658281,3.3380585,2.8019724,2.5592172,2.5612993,2.4629786,2.5552735,2.881149,2.815456,3.3633192,2.825537,2.514437,3.2886353,2.8064704,2.650852,3.357042,3.068722,2.7013886,2.8801599,2.7862413,2.6481924,2.8678026,2.7821758,2.461171,2.7734723,2.6122553,3.1699224,2020-08-30,Vitacura
2.7562988,2.395654,2.4002686,2.8158805,3.1333094,2.4866102,3.0391939,2.8415115,2.3753135,2.8610182,2.7067332,2.7001975,2.5559468,2.4774148,2.96986,2.8245735,2.4745793,2.5551026,2.9989867,2.6456316,2.719616,2.779019,2.5502834,2.5573657,2.9908504,3.2613006,2.7953537,2.9872098,2.500257,2.9327836,2.5128314,3.0831532,2.3962963,3.0375652,3.0254774,2.960841,3.0952127,2.7457285,3.105229,2.7557006,2.9008472,2.1817431,3.2334635,3.2189727,2.9560864,2.6130452,2.693004,3.1802492,2.9446564,2.9962704,2.7533908,2.8669016,3.3949318,2.8165565,2.797974,2.668911,3.0497513,2.890901,2.6175768,2.7522254,2.6021926,2.6137419,3.2108078,3.3520212,3.2919524,2.8094172,2.993616,2.817046,3.1624722,2.8721712,2.3787575,2.910172,2.555874,2.369943,2.8663967,3.3705127,2.5484345,2.9960942,3.0312467,2.6501658,2.9801714,2.9762845,2.305951,2.8755789,2.9061842,2.8271449,2.641522,2.1464329,2.7907858,2.6103003,2.842472,3.3190465,2.752109,3.2186282,3.0839612,2.689275,2.706503,2.6892698,2.626262,2.925823,2020-08-31,Vitacura
2.971292,3.0525634,2.9917388,2.8295584,2.7239196,2.9363182,2.8874984,3.239277,2.8081224,2.6813433,2.6660678,2.488247,2.6878948,2.5071917,2.7658515,2.8286753,2.745845,3.08718,2.791024,2.611349,3.1979175,3.0032594,2.45434,2.3139062,2.8916364,2.9056172,2.735316,2.9161952,2.75127,2.5028853,2.9040349,3.1662867,2.2859344,2.886618,2.3797235,2.6656172,3.0354986,3.0670338,2.7051847,3.0877833,2.229693,3.0214403,2.8361435,3.2666945,3.1702123,3.1600409,2.8657517,2.6348255,2.5086443,2.8897047,3.0706925,2.6160438,2.4018042,2.916928,2.75236,2.952482,3.1426213,3.0491066,2.5618742,2.3371131,2.7128885,2.3651705,2.5232775,2.270664,3.1659603,3.000279,2.6006517,2.9203773,3.163358,2.5595953,2.7275476,2.8917658,2.6611814,2.8970122,2.7555246,2.9241424,2.9689848,2.7837553,3.4780133,2.5399306,2.4250448,2.6115303,2.8440466,3.286152,2.7673457,2.9076421,2.419001,2.3760593,2.897367,2.9006634,2.8555646,2.8809185,2.6836996,2.871656,2.7637463,3.312495,2.9723046,2.401312,2.821826,2.8985815,2020-09-01,Vitacura
3.0186179,2.4745717,2.5625474,3.348432,2.9991162,2.7674854,2.6176002,3.0121336,2.4874804,2.4424205,2.8429642,2.7973475,3.1179743,2.6568673,2.6805096,3.0400252,2.998013,3.0050125,2.9223375,3.042625,2.5585492,2.8520014,3.0759778,3.1125908,2.6195993,2.7572026,2.6577632,3.362071,3.0164738,3.0615802,3.1426134,2.957503,2.9949393,2.863411,3.2361307,2.9800756,3.1081574,3.1349356,2.533967,2.8426018,2.7259886,2.3744512,3.1178086,3.2457764,2.9254787,2.4552178,3.0567017,2.4954948,2.2336032,2.5750675,2.6538558,2.9295673,2.9641347,3.0691674,2.4552722,2.62562,2.521294,3.0783136,2.7823336,3.0804992,2.7653465,3.1233683,2.6447225,3.1210196,2.8676007,3.4689863,2.7985387,2.598803,2.926346,2.8797817,2.7705798,2.8419232,2.3517647,2.471164,2.5749252,2.349983,2.8442175,2.7514927,2.615728,2.7532742,2.659659,2.6678598,3.0782747,2.772776,2.7215607,2.7659836,2.5339568,3.0819259,2.723021,2.878518,2.7391822,2.6890082,3.3001223,2.570826,2.6787384,2.9130127,3.4692218,2.3475955,2.8491428,2.6790154,2020-09-02,Vitacura
3.1565733,3.3466141,2.8165667,3.0741832,2.7338479,2.6148813,2.9496412,2.3939967,2.685305,3.0951712,2.4945524,3.1407335,2.687035,2.787883,2.7466192,2.7117467,3.07959,2.9212034,2.8389504,3.4603348,2.8868718,2.8531823,3.1418495,2.8851626,2.7150533,3.090303,3.2704442,2.6791656,2.7506795,2.530435,2.7684073,2.7747464,2.5788352,2.6486716,2.4400382,2.8546894,3.1687698,2.9337935,2.9032426,3.1209807,2.661417,2.671568,2.6488476,2.605572,2.8694599,2.503903,2.700573,2.134125,3.3174436,3.2655785,2.9657013,2.4141457,2.272052,2.6242292,3.2146559,2.7964127,2.6273394,2.8041942,2.5941782,2.868476,2.5452857,3.2129495,2.766877,2.7384856,2.8414028,2.7238886,3.1806324,2.9840894,3.0195577,2.4211452,3.0172195,2.6309774,2.6721945,2.945695,3.2673109,2.5335088,2.673686,2.8575768,2.7707534,2.3362405,2.8393595,2.3260846,2.914142,3.3573477,2.8619764,2.5794983,2.6673005,2.8334763,2.7577333,2.855272,3.149131,2.6878972,2.7059746,2.9358184,2.7666595,3.191296,3.0410352,2.7658567,3.0231495,2.8637137,2020-09-03,Vitacura
2.7563403,2.3146312,2.6405976,3.2412708,2.5491571,2.5063682,2.808164,2.8199384,2.870879,2.866956,2.6757863,2.6752138,2.7716649,2.858118,3.3556516,2.7143362,3.0601404,2.5501695,3.0827804,2.673365,2.5466945,2.9530025,2.755136,2.5011349,2.706267,2.456497,2.8127189,2.3877637,2.5991654,2.8971028,3.2315965,2.9266336,2.9716804,2.7002518,2.1297383,2.5619674,2.844005,2.519383,2.6260004,2.5705385,3.1428828,2.9479504,2.5359428,2.5630343,2.8568697,3.0411828,2.9115446,2.481615,2.4191744,2.9904802,3.0485368,2.4337974,2.7855523,3.0628386,3.0218883,2.7464173,2.9441283,2.6852741,2.6233203,2.4442563,3.1486366,2.6549613,2.5244195,2.0833578,2.408617,2.6419182,3.0289862,2.5901852,3.1819894,3.3145356,2.8801339,2.594753,2.7680602,2.7252247,2.3682675,2.9311886,2.8752215,3.0789375,2.5172389,2.8757162,2.8848727,3.0222611,2.3255098,2.7159958,2.6820061,3.1862206,2.5137017,2.952785,2.9299896,3.1636505,2.77449,2.7272472,2.2235403,2.82845,2.713189,2.2386396,3.1000187,3.2085214,2.9029343,3.369925,2020-09-04,Vitacura
2.7850914,3.2791526,2.5733197,2.7106485,2.731481,2.6614532,2.6764102,2.9709606,3.213721,2.66215,2.8078325,2.8273056,3.0059319,2.6407528,2.9769683,2.7991447,2.7178836,3.2257571,2.3294587,2.582616,2.6196122,2.5697124,2.7673378,3.1926787,3.00327,2.8449116,2.1571584,3.1110268,2.726776,2.4445465,2.4487467,2.7620966,2.8570743,2.9513633,2.0452816,2.8534336,2.498566,3.1086495,2.8080733,3.1323926,2.283293,2.4191175,2.6675334,3.0888348,2.9282339,2.876356,2.898338,3.048459,2.3439314,2.4707704,2.6589181,3.1675813,3.0637813,2.9434757,2.757964,2.7790217,2.71474,3.2715473,3.232223,2.6882236,2.3366783,2.5775328,2.7363803,2.4334452,2.3025072,2.6974835,2.520758,2.490971,2.9655383,2.8113258,2.577341,2.8457608,2.311604,2.4956398,2.8216681,3.1166797,2.8895855,2.3742518,2.7735085,2.640903,2.9571042,2.6934388,3.3257015,3.0983796,2.4256456,2.8363557,2.9348836,2.831744,2.5849414,2.9522307,2.4814286,3.4045699,2.5903172,2.6279738,2.7980804,2.394955,2.7632282,2.6392562,3.2496116,2.8003929,2020-09-05,Vitacura
2.8842537,2.9692593,2.6492722,3.0755944,3.0324147,2.6507044,2.819309,2.9651575,3.0392199,3.2229035,2.66548,3.0196898,3.2997055,2.506837,3.0200317,3.0489097,2.987883,2.932882,2.6478844,3.5260537,3.016901,2.9322684,2.7369294,3.4500415,2.9400108,2.780736,2.749188,2.5095015,2.797894,2.6748023,2.6251407,2.784809,3.1577828,2.615777,2.9863758,1.901567,3.0918617,2.8234472,3.0993402,2.832948,3.108797,2.9480383,2.9617705,3.019783,2.809943,2.8611503,2.8374875,2.33362,2.531033,3.0168672,2.739814,2.953484,2.860231,2.5162652,2.598816,3.1529093,2.5681977,2.9816215,3.2011645,3.2994387,2.6014287,2.5246992,2.9191446,2.7717633,2.4098809,2.8422625,3.3490767,2.659568,3.0093863,2.6341884,2.9634173,2.7288423,2.7351866,3.3945277,2.5865364,2.698561,3.0725052,3.0416539,2.4595993,2.8415062,2.6677096,2.9507158,2.7494857,2.5976663,2.9526036,3.1484528,2.7267864,2.3506072,2.9848635,2.7566924,2.8502252,3.0289085,2.5297384,2.565023,2.8086326,2.9048119,2.44031,2.860376,2.5977309,2.404764,2020-09-06,Vitacura
2.4380183,2.9158456,2.5853195,2.9234562,2.9882379,2.5833125,2.5099804,2.6122708,2.9420178,2.349548,2.284782,2.9764996,2.6855097,3.1721907,2.837143,3.2780805,3.306868,2.8103495,2.6455538,3.4350302,2.8682792,2.6981387,2.8489537,2.9471035,3.0246875,2.9430485,2.8814416,2.63069,3.216427,2.7802699,2.8948448,2.832329,3.3153565,3.1717944,2.916234,2.8530295,3.1352696,2.7347567,2.7954443,2.6564815,2.9409637,3.0645893,3.1410675,2.8665054,2.7972233,3.156752,3.2693021,3.152047,3.0363688,3.022805,3.1953254,2.3764994,2.8995032,3.284469,2.9805236,2.6065974,3.0360968,2.774156,3.3133962,2.822049,2.7445736,2.56697,3.037288,2.757723,2.8714824,2.295109,2.508336,2.8801675,2.5585544,2.8520403,2.519181,2.4022546,2.741409,2.7135644,2.628432,2.5213768,3.2213056,2.9249606,2.6294808,2.7153018,3.021764,2.3426237,2.540459,2.544887,2.588414,2.7431803,3.0122657,2.6791267,2.7234848,2.902111,2.9542997,2.6475036,2.556291,2.9109309,2.7344925,2.453273,3.3401146,2.9944034,2.8781245,2.5351117,2020-09-07,Vitacura
2.3697824,2.9141986,2.8554974,2.7948565,3.2243407,3.118153,2.6096401,2.9744563,2.9700594,2.9045115,2.435452,3.3679154,2.4684346,3.0747554,2.4118617,3.5289772,2.7685006,2.880398,3.070483,2.5513062,2.349196,2.8456054,2.0618622,2.675043,3.206771,3.1468344,3.2255473,2.6057868,3.2016022,3.0428295,2.7069767,3.095241,2.77203,2.5268252,2.9367404,2.8979988,2.7792728,2.5459824,2.7979224,3.1750546,2.3975134,2.968032,3.3337781,2.5591552,3.2189,2.7049646,2.9316728,3.0615594,2.903903,3.0726426,2.711366,2.93304,2.0696747,2.4357705,2.8715107,2.5500038,2.2771327,2.856655,2.611621,2.7906485,2.300842,2.6196795,2.652636,2.9075463,2.861202,3.1472952,2.6409445,2.4857194,2.939985,2.7136369,3.3233604,2.8024876,2.8152254,2.9127953,3.1156049,2.5184507,3.00762,2.410971,3.1952891,2.9756734,3.035385,3.0880215,3.2585711,3.0125065,3.24877,2.9864044,2.3582566,3.0072706,2.387127,2.8177762,3.2365086,2.7391355,3.02143,3.1703417,2.715773,2.5276177,2.8978848,2.7298288,2.7019117,2.331173,2020-09-08,Vitacura
2.6493423,2.7555892,3.373817,2.8636827,3.0376015,2.9742494,2.6405327,2.5785868,2.6554587,2.8383653,3.2052016,3.0365138,2.8035183,3.5567858,3.1743684,2.5905762,2.3518682,3.1165295,2.9233449,2.8518643,2.3660586,2.949069,2.9235547,3.1517026,2.7480254,2.675289,2.4247782,2.5732653,2.6898937,2.595338,3.5022535,2.5695467,2.9824631,2.7839909,2.279186,3.395644,2.820824,2.4987369,2.8526955,3.0464497,2.820205,2.8793337,2.5296063,3.138175,2.4306252,2.2867553,2.506539,3.0345275,2.951314,2.9193234,2.9982617,2.7069016,2.5972803,2.7366211,2.38946,2.6003566,2.5223064,2.663481,2.6136174,2.985498,2.523622,3.046499,2.3507857,2.9502187,2.5790553,3.0132575,2.74903,2.7726722,2.8007734,2.5115807,2.996387,2.883705,2.8563933,2.7670064,2.6880836,3.0052068,2.499612,2.9301655,2.7061508,2.6792793,3.1092737,3.0913906,2.89948,2.8592598,3.1452417,2.4927397,2.935829,2.599238,2.740174,2.929174,2.6392925,3.3724885,2.8578928,2.216616,2.7016087,2.8088632,2.6479387,2.686758,2.7435844,2.8450022,2020-09-09,Vitacura
2.6693902,3.345247,2.5317557,3.0433137,2.9328897,2.934907,2.4894276,2.9257298,3.0598712,3.0112689,2.435843,2.7976687,2.256458,3.2417395,2.5171223,3.1776028,2.568226,3.2186153,2.8899765,3.094099,2.5704582,2.9451485,2.4613004,2.7969463,3.2706563,2.9964879,2.5860574,2.46476,2.533273,2.933708,2.7382267,2.7186422,3.0319407,3.1902628,2.8634887,2.4284165,3.122721,3.0905101,2.7918735,2.64725,2.7696838,2.7288759,3.0830445,2.870677,3.0313919,3.028041,3.2709801,2.89767,2.8248637,2.9030044,2.719103,2.6515174,3.084158,2.7732081,3.1354327,3.0982552,2.896673,3.1128886,2.9335916,3.0288644,3.1769578,2.2641203,3.362185,2.6492283,2.72176,2.517723,3.0900984,2.6837153,2.8738208,2.636765,2.9937923,2.7686508,3.1981013,3.0389972,2.895469,2.3912597,2.6938868,3.4245453,3.0068924,2.3724418,2.857222,2.6013718,2.659299,2.9150455,2.677296,3.0680513,2.5481446,2.8391085,2.8026378,3.6572456,2.6109943,3.0998452,2.80841,3.0883193,2.2002919,3.2168856,2.9581218,2.924,2.9635313,3.0641801,2020-09-10,Vitacura
